time,WindSpeed,AeroThrust,AeroFx,AeroFy,AeroFz,AeroMx,AeroMy,AeroMz,GenTq,GenPwr
7.859999999999877,11.4,3579.983989854436,3579.983989854436,0.0,0.0,0.0,322198.5590868992,0.0,43093.55,2479338.7561463322
7.889999999999876,11.4,3579.983989854436,3579.983989854436,0.0,0.0,0.0,322198.5590868992,0.0,43093.55,2479338.7561463322
7.919999999999876,11.4,3656.638855257994,3656.638855257994,0.0,0.0,0.0,329097.49697321944,0.0,43093.55,2479338.7561463322
7.949999999999875,11.4,3656.638855257994,3656.638855257994,0.0,0.0,0.0,329097.49697321944,0.0,43093.55,2479338.7561463322
7.979999999999874,11.4,3726.6963213889853,3726.6963213889853,0.0,0.0,0.0,335402.66892500874,0.0,43093.55,2479338.7561463322
8.009999999999874,11.4,3808.83812487922,3808.83812487922,0.0,0.0,0.0,342795.4312391296,0.0,43093.55,2479338.7561463322
8.039999999999873,11.4,3808.83812487922,3808.83812487922,0.0,0.0,0.0,342795.4312391296,0.0,43093.55,2479338.7561463322
8.069999999999872,11.4,3883.410600826147,3883.410600826147,0.0,0.0,0.0,349506.9540743532,0.0,43093.55,2479338.7561463322
8.099999999999872,11.4,3883.410600826147,3883.410600826147,0.0,0.0,0.0,349506.9540743532,0.0,43093.55,2479338.7561463322
8.129999999999871,11.4,3948.3369117971392,3948.3369117971392,0.0,0.0,0.0,355350.32206174266,0.0,43093.55,2479338.7561463322
8.15999999999987,11.4,4003.371178685171,4003.371178685171,0.0,0.0,0.0,360303.40608166554,0.0,43093.55,2479338.7561463322
8.18999999999987,11.4,4003.371178685171,4003.371178685171,0.0,0.0,0.0,360303.40608166554,0.0,43093.55,2479338.7561463322
8.21999999999987,11.4,4048.2926718963035,4048.2926718963035,0.0,0.0,0.0,364346.34047066723,0.0,43093.55,2479338.7561463322
8.249999999999869,11.4,4048.2926718963035,4048.2926718963035,0.0,0.0,0.0,364346.34047066723,0.0,43093.55,2479338.7561463322
8.279999999999868,11.4,4082.8985815265078,4082.8985815265078,0.0,0.0,0.0,367460.8723373858,0.0,43093.55,2479338.7561463322
8.309999999999867,11.4,4107.000199920531,4107.000199920531,0.0,0.0,0.0,369630.0179928477,0.0,43093.55,2479338.7561463322
8.339999999999867,11.4,4107.000199920531,4107.000199920531,0.0,0.0,0.0,369630.0179928477,0.0,43093.55,2479338.7561463322
8.369999999999866,11.4,4120.426434772474,4120.426434772474,0.0,0.0,0.0,370838.3791295226,0.0,43093.55,2479338.7561463322
8.399999999999865,11.4,4120.426434772474,4120.426434772474,0.0,0.0,0.0,370838.3791295226,0.0,43093.55,2479338.7561463322
8.429999999999865,11.4,4123.0303084621155,4123.0303084621155,0.0,0.0,0.0,371072.7277615905,0.0,43093.55,2479338.7561463322
8.459999999999864,11.4,4114.692304751687,4114.692304751687,0.0,0.0,0.0,370322.3074276518,0.0,43093.55,2479338.7561463322
8.489999999999863,11.4,4114.692304751687,4114.692304751687,0.0,0.0,0.0,370322.3074276518,0.0,43093.55,2479338.7561463322
8.519999999999863,11.4,4095.319028093443,4095.319028093443,0.0,0.0,0.0,368578.71252840984,0.0,43093.55,2479338.7561463322
8.549999999999862,11.4,4095.319028093443,4095.319028093443,0.0,0.0,0.0,368578.71252840984,0.0,43093.55,2479338.7561463322
8.579999999999862,11.4,4064.840344692789,4064.840344692789,0.0,0.0,0.0,365835.631022351,0.0,43093.55,2479338.7561463322
8.60999999999986,11.4,4023.20855668902,4023.20855668902,0.0,0.0,0.0,362088.770102012,0.0,43093.55,2479338.7561463322
8.63999999999986,11.4,4023.20855668902,4023.20855668902,0.0,0.0,0.0,362088.770102012,0.0,43093.55,2479338.7561463322
8.66999999999986,11.4,3970.400006602842,3970.400006602842,0.0,0.0,0.0,357336.00059425575,0.0,43093.55,2479338.7561463322
8.699999999999859,11.4,3970.400006602842,3970.400006602842,0.0,0.0,0.0,357336.00059425575,0.0,43093.55,2479338.7561463322
8.729999999999858,11.4,3903.809469946404,3903.809469946404,0.0,0.0,0.0,351342.85229517636,0.0,43093.55,2479338.7561463322
8.759999999999858,11.4,3824.6627210433517,3824.6627210433517,0.0,0.0,0.0,344219.6448939018,0.0,43093.55,2479338.7561463322
8.789999999999857,11.4,3824.6627210433517,3824.6627210433517,0.0,0.0,0.0,344219.6448939018,0.0,43093.55,2479338.7561463322
8.819999999999856,11.4,3734.0771257954098,3734.0771257954098,0.0,0.0,0.0,336066.9413215869,0.0,43093.55,2479338.7561463322
8.849999999999856,11.4,3734.0771257954098,3734.0771257954098,0.0,0.0,0.0,336066.9413215869,0.0,43093.55,2479338.7561463322
8.879999999999855,11.4,3656.8212774600906,3656.8212774600906,0.0,0.0,0.0,329113.91497140826,0.0,43093.55,2479338.7561463322
8.909999999999854,11.4,3571.5546005298856,3571.5546005298856,0.0,0.0,0.0,321439.91404768964,0.0,43093.55,2479338.7561463322
8.939999999999854,11.4,3571.5546005298856,3571.5546005298856,0.0,0.0,0.0,321439.91404768964,0.0,43093.55,2479338.7561463322
8.969999999999853,11.4,3477.9474808588584,3477.9474808588584,0.0,0.0,0.0,313015.27327729715,0.0,43093.55,2479338.7561463322
8.999999999999853,11.4,3477.9474808588584,3477.9474808588584,0.0,0.0,0.0,313015.27327729715,0.0,43093.55,2479338.7561463322
9.029999999999852,11.4,3375.807365167423,3375.807365167423,0.0,0.0,0.0,303822.6628650679,0.0,43093.55,2479338.7561463322
9.059999999999851,11.4,3264.9200965587424,3264.9200965587424,0.0,0.0,0.0,293842.8086902869,0.0,43093.55,2479338.7561463322
9.08999999999985,11.4,3264.9200965587424,3264.9200965587424,0.0,0.0,0.0,293842.8086902869,0.0,43093.55,2479338.7561463322
9.11999999999985,11.4,3146.2359360917567,3146.2359360917567,0.0,0.0,0.0,283161.23424825806,0.0,43093.55,2479338.7561463322
9.14999999999985,11.4,3146.2359360917567,3146.2359360917567,0.0,0.0,0.0,283161.23424825806,0.0,43093.55,2479338.7561463322
9.179999999999849,11.4,3019.9169445303046,3019.9169445303046,0.0,0.0,0.0,271792.52500772744,0.0,43093.55,2479338.7561463322
9.209999999999848,11.4,2886.141743468441,2886.141743468441,0.0,0.0,0.0,259752.75691215965,0.0,43093.55,2479338.7561463322
9.239999999999847,11.4,2886.141743468441,2886.141743468441,0.0,0.0,0.0,259752.75691215965,0.0,43093.55,2479338.7561463322
9.269999999999847,11.4,2745.9973148794284,2745.9973148794284,0.0,0.0,0.0,247139.75833914842,0.0,43093.55,2479338.7561463322
9.299999999999846,11.4,2745.9973148794284,2745.9973148794284,0.0,0.0,0.0,247139.75833914842,0.0,43093.55,2479338.7561463322
9.329999999999846,11.4,2602.052448750758,2602.052448750758,0.0,0.0,0.0,234184.7203875682,0.0,43093.55,2479338.7561463322
9.359999999999845,11.4,2451.497368666266,2451.497368666266,0.0,0.0,0.0,220634.7631799638,0.0,43093.55,2479338.7561463322
9.389999999999844,11.4,2451.497368666266,2451.497368666266,0.0,0.0,0.0,220634.7631799638,0.0,43093.55,2479338.7561463322
9.419999999999844,11.4,2294.5386391979964,2294.5386391979964,0.0,0.0,0.0,206508.47752781952,0.0,43093.55,2479338.7561463322
9.449999999999843,11.4,2294.5386391979964,2294.5386391979964,0.0,0.0,0.0,206508.47752781952,0.0,43093.55,2479338.7561463322
9.479999999999842,11.4,2131.387040794746,2131.387040794746,0.0,0.0,0.0,191824.83367152713,0.0,43093.55,2479338.7561463322
