dof_B1E1,dof_B1F1,dof_B1F2,dof_B2E1,dof_B2F1,dof_B2F2,dof_B3E1,dof_B3F1,dof_B3F2,dof_DrTr,dof_GenAz,dof_Heave,dof_NacYaw,dof_Pitch,dof_Roll,dof_Surge,dof_Sway,dof_TwrFA1,dof_TwrFA2,dof_TwrSS1,dof_TwrSS2,dof_Yaw,env_AeroThrust,env_GenPower,env_GenTorque,env_PitchCmd,env_Time,env_WaveElev,env_WindSpeed,env_wave_elev,env_wind_speed,gen_torque,moor_Fx,moor_Fy,moor_Fz,moor_Mx,moor_My,moor_Mz,moor_Time,qB1E1,qB1F1,qB1F2,qB2E1,qB2F1,qB2F2,qB3E1,qB3F1,qB3F2,qDrTr,qGeAz,qHv,qP,qR,qSg,qSw,qTFA1,qTFA2,qTSS1,qTSS2,qY,qyaw,thrust,time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9613273519984805,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.5200000000000011,1.0123775556222745,11.4,1.0123775556222745,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.5200000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.08000000000022,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.5300000000000011
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9676105373056602,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.5300000000000011,1.0024816527282656,11.4,1.0024816527282656,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.5300000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.440000000000225,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.5400000000000011
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9738937226128398,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.5400000000000011,0.9925436877205484,11.4,0.9925436877205484,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.5400000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.800000000000225,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.5500000000000012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801769079200194,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.5500000000000012,0.9825640775761452,11.4,0.9825640775761452,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.5500000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.160000000000224,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.5600000000000012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9864600932271991,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.5600000000000012,0.972543241019424,11.4,0.972543241019424,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.5600000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.52000000000024,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.5700000000000012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9927432785343787,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.5700000000000012,0.9624815985045301,11.4,0.9624815985045301,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.88000000000024,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.5800000000000012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990264638415584,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.5800000000000012,0.9523795721977458,11.4,0.9523795721977458,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.5800000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.24000000000024,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.5900000000000012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0053096491487379,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.5900000000000012,0.9422375859597745,11.4,0.9422375859597745,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.5900000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.600000000000236,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.6000000000000012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0115928344559175,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.6000000000000012,0.9320560653279588,11.4,0.9320560653279588,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.6000000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.960000000000235,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.6100000000000012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0178760197630972,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.6100000000000012,0.9218354374984247,11.4,0.9218354374984247,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.6100000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.320000000000235,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.6200000000000012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0241592050702768,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.6200000000000012,0.911576131308158,11.4,0.911576131308158,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.6200000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.68000000000025,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.6300000000000012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0304423903774564,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.6300000000000012,0.9012785772170102,11.4,0.9012785772170102,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.6300000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.04000000000025,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.6400000000000012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.036725575684636,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.6400000000000012,0.8909432072896379,11.4,0.8909432072896379,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.6400000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.40000000000025,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.6500000000000012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0430087609918157,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.6500000000000012,0.8805704551773741,11.4,0.8805704551773741,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.6500000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.760000000000254,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.6600000000000013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0492919462989954,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.6600000000000013,0.8701607561000335,11.4,0.8701607561000335,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.6600000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.12000000000025,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.6700000000000013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.055575131606175,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.6700000000000013,0.8597145468276507,11.4,0.8597145468276507,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.6700000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.48000000000025,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.6800000000000013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0618583169133546,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.6800000000000013,0.8492322656621546,11.4,0.8492322656621546,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.6800000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.840000000000266,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.6900000000000013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0681415022205343,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.6900000000000013,0.8387143524189781,11.4,0.8387143524189781,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.6900000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.200000000000266,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.7000000000000013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.074424687527714,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.7000000000000013,0.8281612484086052,11.4,0.8281612484086052,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.560000000000265,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.7100000000000013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0807078728348936,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.7100000000000013,0.817573396418053,11.4,0.817573396418053,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.7100000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.92000000000027,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.7200000000000013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0869910581420732,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.7200000000000013,0.806951240692294,11.4,0.806951240692294,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.7200000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.28000000000027,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.7300000000000013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0932742434492528,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.7300000000000013,0.796295226915616,11.4,0.796295226915616,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.7300000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.64000000000028,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.7400000000000013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0995574287564325,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.7400000000000013,0.7856058021929241,11.4,0.7856058021929241,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.7400000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.000000000000284,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.7500000000000013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1058406140636121,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.7500000000000013,0.774883415030978,11.4,0.774883415030978,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.7500000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.360000000000284,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.7600000000000013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1121237993707918,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.7600000000000013,0.7641285153195753,11.4,0.7641285153195753,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.7600000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.72000000000028,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.7700000000000014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1184069846779714,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.7700000000000014,0.7533415543126746,11.4,0.7533415543126746,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.7700000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0800000000003,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.7800000000000014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.124690169985151,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.7800000000000014,0.7425229846094633,11.4,0.7425229846094633,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.7800000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.4400000000003,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.7900000000000014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1309733552923307,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.7900000000000014,0.7316732601353646,11.4,0.7316732601353646,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.7900000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8000000000003,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.8000000000000014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1372565405995103,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.8000000000000014,0.7207928361229938,11.4,0.7207928361229938,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1600000000003,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.8100000000000014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14353972590669,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.8100000000000014,0.7098821690930567,11.4,0.7098821690930567,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.8100000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.52000000000031,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.8200000000000014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1498229112138696,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.8200000000000014,0.6989417168351963,11.4,0.6989417168351963,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.8200000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.88000000000031,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.8300000000000014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1561060965210492,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.8300000000000014,0.6879719383887829,11.4,0.6879719383887829,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.8300000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.24000000000031,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.8400000000000014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1623892818282289,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.8400000000000014,0.6769732940236549,11.4,0.6769732940236549,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.8400000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.6000000000003,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.8500000000000014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1686724671354085,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.8500000000000014,0.6659462452208064,11.4,0.6659462452208064,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.8500000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9600000000003,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.8600000000000014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1749556524425881,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.8600000000000014,0.6548912546530253,11.4,0.6548912546530253,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.8600000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.32000000000032,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.8700000000000014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1812388377497678,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.8700000000000014,0.6438087861654793,11.4,0.6438087861654793,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.8700000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.68000000000032,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.8800000000000014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1875220230569474,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.8800000000000014,0.632699304756254,11.4,0.632699304756254,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.8800000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.04000000000032,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.8900000000000015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.193805208364127,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.8900000000000015,0.6215632765568428,11.4,0.6215632765568428,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.8900000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.40000000000032,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.9000000000000015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000883936713067,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.9000000000000015,0.6104011688125905,11.4,0.6104011688125905,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.9000000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.76000000000033,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.9100000000000015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2063715789784863,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.9100000000000015,0.5992134498630853,11.4,0.5992134498630853,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.9100000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.12000000000033,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.9200000000000015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.212654764285666,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.9200000000000015,0.588000589122511,11.4,0.588000589122511,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.9200000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.48000000000033,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.9300000000000015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2189379495928456,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.9300000000000015,0.5767630570599497,11.4,0.5767630570599497,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.9300000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.84000000000033,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.9400000000000015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2252211349000253,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.9400000000000015,0.5655013251796438,11.4,0.5655013251796438,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.9400000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.20000000000034,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.9500000000000015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.231504320207205,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.9500000000000015,0.5542158660012102,11.4,0.5542158660012102,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.9500000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.56000000000034,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.9600000000000015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2377875055143845,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.9600000000000015,0.5429071530398156,11.4,0.5429071530398156,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.9600000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.92000000000034,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.9700000000000015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2440706908215642,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.9700000000000015,0.5315756607863097,11.4,0.5315756607863097,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.9700000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.28000000000036,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.9800000000000015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2503538761287438,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.9800000000000015,0.5202218646873142,11.4,0.5202218646873142,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.9800000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.64000000000036,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,1.9900000000000015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2566370614359235,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,1.9900000000000015,0.5088462411252762,11.4,0.5088462411252762,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,1.9900000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.00000000000036,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,2.0000000000000013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.262920246743103,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,2479338.7561463322,43093.55,0.0,2.0000000000000013,0.4974492673984786,11.4,0.4974492673984786,11.4,43093.55,0.0,0.0,0.0,0.0,0.0,0.0,2.0000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.36000000000037,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,2.010000000000001
